author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Calandria,/gp/profile/amzn1.account.AFO66QC3P62XLOA7N7WC2WC26RXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,fast ship enjoyable gift,good seller good product,"Style: Standard PackagingColor: Animals, GreenVerified Purchase",
mariarz54,/gp/profile/amzn1.account.AEDH56MVMUSXP2IOQYVNVDZ4PJ4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,Amazing learning book. My daughter loves it.,Great way to learn,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Lina Garza,/gp/profile/amzn1.account.AFKTOINZJDUTCBRVZPUWJLITHHZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,Great product,Great product and age appropriate,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Sheryl,/gp/profile/amzn1.account.AEBJNGKWWNTVZWXQSLBAREWMB5IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,My baby girl love an my son,My baby girl love an my son,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AHBDG7GBZ5WTGPQUBQ3B3JCTIGPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,He sat for a long time playing with this,Very educational,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Genaro maldonado,/gp/profile/amzn1.account.AGANC7BKDT5W6THMFA2ZSQBBC5BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,Great quality . Highly recommend.,Great product,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Natalie. williams,/gp/profile/amzn1.account.AHOKFDARF5UWUDJYRYMCEK5UO2DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,I use it for my nephew and he love it,Awesome,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AEWPFC4EH5WZE4S2FOGFHN35BTXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 15, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,Good product,Good,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Liz,/gp/profile/amzn1.account.AGCAAHTWGITZPZLBMLLMFPBRXYLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,Kids loved it,Great for learning,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Z. Foster,/gp/profile/amzn1.account.AEKLBN7SWVVMERJ25FNYMDFPXVHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 28, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews,5.0 out of 5 stars,Very nice and bilingual!!,Just as picture,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Jasim,/gp/profile/amzn1.account.AFGBWVVM73MZV4AMU573WM3BGP2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,My son loves this toy,Perfect for 18+ toddlers !,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AGTSS5TOZ2ULTAOQB6NDGV5WOMAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,I really love this for my 1 1/2 year old. She seems to really enjoy it. I have to help her flip pages but it’s a great toy that I can spend time with her with.,Worth it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
2017599262,/gp/profile/amzn1.account.AE5QP457TBYFPEH4TCIUOYVD45RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,Excellent product. Age appropriate!,Excellent product,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
THOMAS MCROBERTS,/gp/profile/amzn1.account.AHGQPHWI2TEUZBZMFRHYBCPMUDAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 4, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,My son will love this,Great gift for 2 year old!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
MSH,/gp/profile/amzn1.account.AGPZS6MRPBGYM663UH72QMHZDEXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,My 14 month old son's first learning you. Very durable. He loves it.,Great learning toy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Kookie,/gp/profile/amzn1.account.AFHXQ4QXVVLQQRSRLXIHVQUABKRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,Best for kids 1 and older,Age appropriate,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
chrissy cunningham,/gp/profile/amzn1.account.AE2AA6QKOUT7AKRTGYZEDS5QFY5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 21, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,Fun for kids,Great!,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Mesha,/gp/profile/amzn1.account.AE7CMNB7QLO43MDEW4SCIDC2WFUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,Love it!!,Wonderful for a 2 year old,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
shallow,/gp/profile/amzn1.account.AHAVPESY6DCXZC2Y2C35L6WF3SHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,Its use to use,Easy to use,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Neeraj Sharma,/gp/profile/amzn1.account.AHP2SVFKNRBVKD5HRRTEXWD2SHWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews,5.0 out of 5 stars,Nice product for toddler who is just started to talk,Quality is so good,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
shostetter49,/gp/profile/amzn1.account.AGQH3MLV5JPDJYU52N4TNKK5LCMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,5.0 out of 5 stars,I love this. It looks like a high quality educational toy. I'm impressed,Received it in 2 days as standard shipping,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
christiana,/gp/profile/amzn1.account.AEFV7IHKZDJ27BKUGKAOU4RAJMFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,5.0 out of 5 stars,My daughter loves it and she is learning so fast,Great,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Lis,/gp/profile/amzn1.account.AHW7HVGLO7QS3FGBQSQZNMO3MHEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,5.0 out of 5 stars,Perfect for 2 yr olds,Perfect for ages 2+,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Arlene Fitchue,/gp/profile/amzn1.account.AF664NHCL35XQYDBCLJH57K3RQIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,5.0 out of 5 stars,"My grand daughter loves this, and she learning words!! Great gift",Educational,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AF3KHYC2Y5VHOHQHKB3FCP2SWXUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,4.0 out of 5 stars,Christmas gift for a two yesr old. Loves it,Great gift,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AFT5TICQ2LMSROYD5YDV7ERSXUMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 13, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,5.0 out of 5 stars,Got more than value for the money I paid,Educational,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Sherona,/gp/profile/amzn1.account.AFVLR3XUVS7PEWTCVIXHY2SFQTNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 27, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,5.0 out of 5 stars,I got this for my 18 month old daughter and it has become her favourite toy.,I was not disappointed.,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Jacqueline,/gp/profile/amzn1.account.AHRR5CFDGPAVSBHJ46254E4FVAPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 7, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,5.0 out of 5 stars,I bought this as a gift for my friends daughter and she loved it.,Perfect gift,Style: Standard PackagingColor: Learning FriendsVerified Purchase,One person found this helpful
Ethel L. Tischa,/gp/profile/amzn1.account.AEV3EVDQH76TYI6UMDSQU3XSUE6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,5.0 out of 5 stars,Great gift.,Worth the money.,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Beverly Mask,/gp/profile/amzn1.account.AEW3JUFQHFKRHCCPA5CXNLD6C3GA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews,5.0 out of 5 stars,Wonderful for this age group.,Just right product!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AG43ZG33TIS7POWNRTYOIAEYPDOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,My 2 year old nephew loves it.,Good for toddlers,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Stephanie Cruz,/gp/profile/amzn1.account.AFMVMOSJT73IJVVYMJAIVZPYS5WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,Love it,Daughter loves it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Teresa A Massey,/gp/profile/amzn1.account.AEW6EWPSMEFWSP2G6MIOQ55SV46Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,Gift for grandchild,He loves it!!!!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Anna,/gp/profile/amzn1.account.AGTNYNT465FQNSGW7JPOH4QTMZ4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,My baby love it !!,Grate !!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Denise Anderson,/gp/profile/amzn1.account.AGGNYGPK5L2FCYYTQAV3KXXSSQRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,Daughter loves it,Educational,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
dawnzila hurdle,/gp/profile/amzn1.account.AFVX2JMHPJUWDQIJTYAQ6KTA2B4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,"Love it  , I give my 2 god daughters 1 , love dats them can learn Spanish also",Best gift ever,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Kraig rovere,/gp/profile/amzn1.account.AE32WFCANDGM6UQYEXA55LRRZWUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 3, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,"love, kid loves, lights up, the spanish is funny and educational. happy purchase",loved,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
laura,/gp/profile/amzn1.account.AEUWXUH2FFMDFYFRSQU3EGPWESSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,My grandson loves it - he’s three,Great gift,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Doris Doyle,/gp/profile/amzn1.account.AGHVLK6WI5DOC4C7WBSGUFQAMSMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 7, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,I purchased it for a 19 month old and she loves it.,I loved it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
lbracey,/gp/profile/amzn1.account.AHAPAYMLRESBSZUALQIRGK76VTEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews,5.0 out of 5 stars,My 18 month love this,Great price!!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Abileigh65,/gp/profile/amzn1.account.AGUXDMNCET73OQT6IASYKGSIWAEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,My daughter loved this and practices saying the different words all the time!,Engaging,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Valerie,/gp/profile/amzn1.account.AF7ZE72YAFITAVNWRXFWRYACB4HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 6, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,My daughter loves it!,A little heavy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Wendie Payne,/gp/profile/amzn1.account.AHKYDC37FEZSTHK43TSV6B73YLRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,My granddaughter loves this.,Great toy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AGQSSNKCLEPSXTZT27I2YBOZRTTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,Mi bebe está feliz,Aprenden los bebés,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Pleased!,/gp/profile/amzn1.account.AHTWZRZMJ44UFALTNLCLDJBWGH3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 13, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,Birthday gift for my nephew and he absolutely loves it!,Amazing learning tool!!!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Deb,/gp/profile/amzn1.account.AEINPT3GGH5QASUAV7WKVCCHL5NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,Nice,Educational,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Criselda,/gp/profile/amzn1.account.AHQKKAIJGKOX67JWZH2N5TDB2BIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,got it but My LO is not interested to play with it yet,looks fun,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
linda agard,/gp/profile/amzn1.account.AFCTLPPPCOGMRNX7UPGWD5QSHDKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 21, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,Nice gift,Nice,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Rebecca Capshaw,/gp/profile/amzn1.account.AEE3KIARM464WFGYOI5USPIJ7RKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,Just like the pcture,Good,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Richard Williams,/gp/profile/amzn1.account.AHCKZZITHEBDAJEALSHTRTJ3I6UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&reviewerType=all_reviews,5.0 out of 5 stars,"Excellent product my daughter loves it, very durable.",Excellent product,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AGY3Q5B6ZBBRLDRNVGL5FLFIKSBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2019",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,1.0 out of 5 stars,Upon receiving it. I Turner it on it didnt work i put battery in it still didnt work.,Makes no sound,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Katherine,/gp/profile/amzn1.account.AFFDUXSHMRJNHE5ACIJGAAKRDQYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,5.0 out of 5 stars,Perfect for toddlers,Age appropriate for multiple years,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AHLROU5EKXOW45XKWWJVLMVDORNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,5.0 out of 5 stars,My 15 month old loves this!,Great gift,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
