author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
C,/gp/profile/amzn1.account.AGYGQW4GCQE4LXMAT5HIQEBHF2SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4,5.0 out of 5 stars,"This is a great gift for my 5 year old. This Becomes a must-only game for us on the family game night. Easy for a kindergarten to understand and help one to practice the strategic skills. The only issue that we have about this game is that when we say “sorry” to the kiddo, she will cry. But I think it is a good opportunity for her to understand the purpose of gaming is not about winning, but to enjoy the time to be together! Highly recommended to kids from 4-6.",My kid’s favorite game!,Style: classicVerified Purchase,,5600050,3,17,Public
S Lee,/gp/profile/amzn1.account.AEAQZGBAYHIQB7IBWZ4FT7G2J5YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 17, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4,5.0 out of 5 stars,"Love this game as a kid and now my kid also loves it! He asked for it and I waited until it went on sale (wait for the sale price and not when it’s sold by multiple sellers for double the price!) It came promptly and came intact. I’m not sure why some reviewers had defective or missing items, ours came complete and sturdy.",Great game for kids and adults alike.,Style: classicVerified Purchase,,62593673,9,41,Public
Beck,/gp/profile/amzn1.account.AHTMLR2FPLJUCLY7TCQ534D7K4DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 26, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4,2.0 out of 5 stars,"This game is not at all like the game I remembered as a child. It was one of my favorites so I purchased it for my 7 year old for Christmas. While my son enjoyed it, both my husband & I were extremely frustrated that the rules changed entirely & there were all these details that I don't remember from the original game. It's certainly not a quick start game - you have to read the rules to figure out how exactly the rules have changed.",Not the Original,Style: classicVerified Purchase,,354194,127,145,Public
SKL,/gp/profile/amzn1.account.AFYEZUI6F4R7PLES4IHXVHQ2PJFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4,2.0 out of 5 stars,"I wish I had read the reviews! I (wrongly) assumed this was the same game I played growing up. WHY CHANGE IT!? This game only had 3 pawns per color and had somewhat different rules than the game I played growing up. My kids (9, 7 & 5) still like it, but I thought I was buying the original game and would not have purchased it had I known it was not.",Not the game from 20 years ago,Style: classicVerified Purchase,,78783942,88,121,Public
De La Fox Checks,/gp/profile/amzn1.account.AHFP3JB7OTQP3JDSVPDZAZNK3CEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 6, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,5.0 out of 5 stars,This is an easy game that is easy to learn and it doesnt have too much complications. I would recommend this game to anyone that wants to host a fun night with friends or family. 4 players are able to play so that many people can play at the same time. Games like this make get togethers memorable.,Good family game,Style: classicVerified Purchase,,4558809,122,79,Public
nm,/gp/profile/amzn1.account.AGE6LIT4KLSCZSEZENZ2SIY3FWMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,5.0 out of 5 stars,My 6 and 10 yr old caught on quickly. The 6 yr old still needs to learn how to wait his turn! But we had a lot of fun playing this game.,Fun for kids and adults.,Style: classicVerified Purchase,One person found this helpful,9892996,23,39,Public
James Ranger,/gp/profile/amzn1.account.AHNMNAAESYNHW74YZC7NTDKT46IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,1.0 out of 5 stars,"This is a different game than I grew up playing. There are only 3 pawns instead of 4, the deck of cards is about half as small, and any forward card gets you out of start not just 1s and 2s.  Very disappointed in hasbro on ruining this classic.",Not the sorry I grew up with.,Style: classicVerified Purchase,2 people found this helpful,187051,138,50,Public
jchen,/gp/profile/amzn1.account.AFIO3JIXJ6UKLZDVJ6DNUUIW3V3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,5.0 out of 5 stars,Good game to spend family time together during these uncertain times. My 5yo learn to play this game very quickly and is teaching my 3yo how to play. Spent numerous family board game nights on this game during the pandemic and continue to play it.  Money well spent.,Fun family time!,Style: classicVerified Purchase,,62589945,136,57,Public
Ken,/gp/profile/amzn1.account.AHVEAQDOKQ24LZF3RD3NSYQ7LZUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,1.0 out of 5 stars,"I made the mistake of assuming that this would be the same as the game I grew up playing. The game has been rendered less challenging with these changes:- Each player now only has three pawns instead of four.- Players can come out of Start on any forward-moving card instead of just a 1 or 2.- Players can move forward 4 on a Sorry card if they cannot otherwise make use of the card.Additionally, the pictures for this listing are accurate, but the description depicts the original version of the game. Will be returning.","""Updated"" for the Everyone-Gets-A-Trophy generation",Style: classicVerified Purchase,One person found this helpful,39228035,1,3,Public
Amazon Customer,/gp/profile/amzn1.account.AFJEJCB7UQNZKVQ4T47Q54TWWBHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,1.0 out of 5 stars,The rules have been change so it’s easier and faster to win. The challenge is gone. Won’t buy again. If you cans find an old school one that’s what you should use.Made for snowflakes and buttercups.,No fun w new rules,Style: classicVerified Purchase,One person found this helpful,2672857,12,75,Public
starr whitney,/gp/profile/amzn1.account.AFXCIY5JPP5OBJI4D36WRV3AQU3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 17, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,4.0 out of 5 stars,It's a great game. But it's not the classic and has a couple different twists. But for playing with my young child who's 3 and pricing her counting and learning to play games these new rules make it easier for her to understand. I enjoy playing it. The game goes faster. Although for adults I like the old rules. This is a great game for the younger kids.,It's different but good.,Style: classicVerified Purchase,,78614198,117,39,Public
BRIAN SNIDER,/gp/profile/amzn1.account.AHKJZDKGZHDL7UKJ7I2PB25OIJSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,1.0 out of 5 stars,"Love This game. We have played it for years. However, what we received was a pathetic knock off! Three of the colors of tokens (red, blue and green) had only 3 tokens included! WTF! The board was paperthin and warped and the cards were very flimsy… Not at all like the game I used to have.",Take your chances and buy this at Walmart. At least then you can return it if it is JUNK!,Style: classicVerified Purchase,2 people found this helpful,13480859,11,21,Public
Matt,/gp/profile/amzn1.account.AE65PNYTCKD7DY4GNXLJGSZRSPNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 21, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,5.0 out of 5 stars,"Love this game! Played it as a kid. It even started a nice argument between the wife and I the first night we got it. Not enough for me to sleep on the couch but enough for her to not talk to me for a few hours. Like I said, love this game!",Dont throw your opponent's pawns across the room when you yell sorry,Style: classicVerified Purchase,,78696781,23,156,Public
The Goddess,/gp/profile/amzn1.account.AFT3TBMJGYIJ4IUMPAICJYCDBUTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 7, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5,5.0 out of 5 stars,"Great learning game for little people.  Counting, color recognition, and a little reading make this game a fun way to practice necessary children skills, and is fun in the process. Easy to learn, teach, and store.  Got this game on a great sale.  $5!",Family game must have...,Style: classicVerified Purchase,,1369840,30,42,Public
Sondra,/gp/profile/amzn1.account.AENZ7BTJOLXX4WJKIJ2AKCIPMNPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6,5.0 out of 5 stars,"Sorry is the perfect game for children and adults to play together! Seriously - perfect. Opportunity for counting and reinforcing rote memory, few pieces to hang onto, and easy enough for even the youngest player. Great to develop problem-solving skills - ""which way should I move this pawn to get the most from one's turn.""",SORRY? NEVER!!!,Style: classicVerified Purchase,,66877,151,71,Public
Boxermom,/gp/profile/amzn1.account.AGSPONXUC5DKFRWZWH7FFPTRTF6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6,5.0 out of 5 stars,"I purchased this game (that we all played as kids) for a Toys for Tots gift collection.  The package lookedgreat and the super sale price was under $10.00. I felt generous, and hoping that the child who received ithad lots of fun.  Amazon has some great ""Toy"" sales.",Great sale!,Style: classicVerified Purchase,,157908,199,167,Public
Kim,/gp/profile/amzn1.account.AHXI54X5VBCTG2IVC763IKLDUC6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6,3.0 out of 5 stars,"The old Sorry game with the bubble you pushed on in the middle that moved the dice around was the best, but I couldn't locate it. We would play this game a lot more if it was made like the old style, but it's not. Still, it is fun at times!",The old one was better,Style: classicVerified Purchase,,79024295,84,363,Public
Jennifer Moore,/gp/profile/amzn1.account.AH6GY5W5RXTR32324S3CJBISOYYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6,1.0 out of 5 stars,"The board is so thin it's almost like paper. I remember this game being much better quality, especially for the price I paid. I'm very disappointed in this. My daughter still loves the game, but I don't expect this to last long at all.",Cheaply made. For the price I expected better.,Style: classicVerified Purchase,,15338,1269,640,Public
Ana W.,/gp/profile/amzn1.account.AHS6PCAUXY275UYNKCPTXHRL3ABQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6,5.0 out of 5 stars,"We used to play Sorry! Growing up so we bought it for my 4y/o.  She loves the game and learned the rules easily. She also had beginner's luck and won the first time she played! Lots of family fun and learning (adding, substracting, fine skills, turn taking, board game dynamics). Plus the quality of all materials is durable and attractive. Highly recommended purchase",Fun fun fun,Style: classicVerified Purchase,,509051,31,119,Public
Carol Anton,/gp/profile/amzn1.account.AG5F4LQTMNQHHNFNEGWSDKD6NCLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6,5.0 out of 5 stars,"Instead of a card game night, we started a board-game night and this little game has great potential to level the playing field for all skills of players.",we started a board-game night and this little game has great potential to level the playing field for all skills ...,Style: classicVerified Purchase,3 people found this helpful,882767,69,194,Public
