author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Erica,/gp/profile/amzn1.account.AF6AFMNMGX67S2VPEWSMZINXFF5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2019",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,2.0 out of 5 stars,This product is not very good!,Soso,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,6515982,62,25,Public
Evelyn Rosario,/gp/profile/amzn1.account.AEC5ZBABT5KUB6FW7HT4M7DHLNGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,5.0 out of 5 stars,Great teaching book,Bilingual book for the little girl I take care of (I work as a Nanny).,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,6716589,39,138,Public
Joey,/gp/profile/amzn1.account.AH2IQECZS2K4GDLZLDIVUZ6MSJOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,5.0 out of 5 stars,Great gift,Good buy,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,681434,20,211,Public
Shane Beaver,/gp/profile/amzn1.account.AHYHYJHZPUXYM3KEEDYT3EMHHOYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,5.0 out of 5 stars,Awesome learning book for little kids,Packed with fun,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,78895202,5,33,Public
ENEDINA VELAZQUEZ,/gp/profile/amzn1.account.AGERS5PTE75JLDF3RHH4JWJ4SZIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,5.0 out of 5 stars,like that fact that is in Spanish and English,my grand daughter really like it.,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,2685521,2,20,Public
Amazon Customer,/gp/profile/amzn1.account.AGBTRVDQTYAYRZBS3JT463RRQJWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,5.0 out of 5 stars,"Purchased this for my grandson, learning to talk. I tried it out first before we gave it to him. Liked that it gave the word and sound.",Fun little toy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,8632331,0,6,Public
brett horseman,/gp/profile/amzn1.account.AHJ3ZV2O2EUEKHITUYGXS27AU6WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,5.0 out of 5 stars,Wonderful toy. My daughter loves it and it is easy to carry around.,Good buy,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,3680814,6,21,Public
Jessica Braun,/gp/profile/amzn1.account.AF2JHBBXZQSNLY6SIZ67A6CUDMKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2019",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,3.0 out of 5 stars,"My 2 year old and 5 year old love it! English and spanish option is very neat. Only, I counted and there is only 97 words 🤷‍♀️",Great,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,5034498,0,7,Public
Robin B,/gp/profile/amzn1.account.AH4G3IXEKGE5BPCSZDUVC34LG7XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,5.0 out of 5 stars,My 9 month immediately fell in love with this book. She quickly learned to turn the pages and touch the pictures. The touch pictures with audio is an amazing feature!,Adorable and smart little book!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,38,9,Public
Michael Baumgartner,/gp/profile/amzn1.account.AG7A2USIKE4CGJ7FO5MN4MMBDNMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews,4.0 out of 5 stars,"All electronics work, it speaks both English and Spanish. Present for grandkid",Product as described,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,211019,8,21,Public
DDH,/gp/profile/amzn1.account.AEKNF3CWUEBLKKE2SI65UJFPI5PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,Got it for someone.,Five Stars,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,62593673,38,266,Public
Christian,/gp/profile/amzn1.account.AGP6AKGDB5J7Z4AZCLBXOSSA64YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,the bear sounds like Anuel AA brrrr,great,Style: Standard PackagingColor: Learning FriendsVerified Purchase,One person found this helpful,62593673,2,14,Public
Lex,/gp/profile/amzn1.account.AEW3XAADN3FIWVSMGC6IQS6FC5CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,Amazing toy for my 18 month old niece.,Lots of Fun,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,404052,0,15,Public
Suzette toralez,/gp/profile/amzn1.account.AHT3BEETDLFEAOCSU2ZMY6XVA5QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,It's in English and Spanish.  I love that you touch the pictures and the sounds and words are spoke.,Fun!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,One person found this helpful,9189553,7,7,Public
Caroline Opal,/gp/profile/amzn1.account.AFOCLDEIV5SPUJOXOQ6CRN7F5EKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,I got this for my 3 year old and she loves it!!! Easy to use and is already helping with her Spanish!! Highly recommend,Must have,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,3884506,1,3,Public
Caseylynn,/gp/profile/amzn1.account.AEXARIYGIKJIPGHUIU4Z3GDBEPJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,Great products,Great for my 2 year old niece,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,6675240,6,67,Public
patricia odonnell,/gp/profile/amzn1.account.AGRP54W6PB6IRLBOZMTZX3DQW3TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,4.0 out of 5 stars,My grandbabies love it,Fun educational,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,78419922,5,17,Public
Amazon Customer,/gp/profile/amzn1.account.AGDGTERYJQB75WYNSS4HXFCEFQ4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,Great product would buy it again,Hours of fun and educational,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,32307559,3,21,Public
Marcia McAvoy,/gp/profile/amzn1.account.AFDQBAONSS6UO55NCEWNNSEDD63Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,My two year old absolutely loves this book!,Must have,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,6957739,4,14,Public
AprilB,/gp/profile/amzn1.account.AEBQHH7JF7BNGBNKTGMDO453G6MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 8, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews,5.0 out of 5 stars,Bought for my 2 year old grandsons birthday and he loves it! So many things he can learn!,Great learning toy!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,5325908,0,6,Public
dave,/gp/profile/amzn1.account.AELSEEC2HSNYVGVDB6K2H3CMBOUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,4.0 out of 5 stars,good,good,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,86,210,Public
Donald Palmer,/gp/profile/amzn1.account.AEBNDRA2AGTTDPWFGU3TTNIUNR7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,This was exactly what i wanted for my grandson! Love it!,Excellent!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,11633812,0,7,Public
bfly2fly,/gp/profile/amzn1.account.AE7C55P6MSM32ZGNCVOUUCNHCJCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,It’s a gift,Gift,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,23380663,0,12,Public
lisa blaich,/gp/profile/amzn1.account.AHJF73N5YMFNAR33MDGDJRJG6A2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,I bought this for my one year old and he loves it. My four year old likes it too! This would be a great gift too! The sound and pages are so cute!,Better than expected,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,2514622,0,3,Public
Lola,/gp/profile/amzn1.account.AFGCIXN7L35QZZPY6PGOE4XKYPZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,4.0 out of 5 stars,Keeps my 19 month old entertained in the car.,Great for bilingual learning,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,2598551,0,17,Public
Amazon Customer,/gp/profile/amzn1.account.AFQPKBWRGMEA3FVJCRBG2C6EMF3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 16, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,Great for toddlers learning.,Great,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,6659400,4,26,Public
ana buettner,/gp/profile/amzn1.account.AHBOFUWQ7XBTRTDEDNZUMB36OMSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,My 2 year old LOVES it she plays w it all day everyday I've had to change the battery out twice in 2 months,2 years old loves it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,12747930,2,9,Public
Jianfen Chen,/gp/profile/amzn1.account.AGLNLMYURB3Q4E6LQBIWYJSQBP2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,bought this for my friend's daughter. She loves it very much!,wonderful gift,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,13769087,1,14,Public
Jill Passmore,/gp/profile/amzn1.account.AEHNTZBTL3CG7HFV3AIADHRXBRKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,Great for teaching words to preschoolers,Educational,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,8,Public
Rockin’ And Rollin’,/gp/profile/amzn1.account.AE37A6U4XINREXNE3UJGXMHOEF6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews,5.0 out of 5 stars,The little fella loves it,The kids live it,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,1,12,Public
ShayT,/gp/profile/amzn1.account.AFX2CUVHHTPDS2BMSDF4NXYMNLKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 30, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,Great learning toy!,Great buy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,5,53,Public
Terry b.,/gp/profile/amzn1.account.AF7GQ2GIXK35D4OXQ2WKJTFOZY6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,great book,educational,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,62593673,0,10,Public
Amazon Customer,/gp/profile/amzn1.account.AGUWKIDYVKQ3RWRWHXKEY4GQR5XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,"We bought this for a friends sons 1st birthday.  It's a great toy, every educational and fun for the little one.  Thinking about getting another one for another friend!",Great Gfit,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,6,Public
shelcap,/gp/profile/amzn1.account.AG4PTA6PCIH4MXA6JKWK66DXGTQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 23, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,My granddaughter loves this learning toy she is just talking and really helps with her vocabulary.,Great learning experience,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,15389889,0,7,Public
Amazon Customer,/gp/profile/amzn1.account.AFA7MTFPGMZL4DBX6A5222OH6NWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,My 1.5 year old niece loves it.,Great book!,"Style: Frustration Free PackagingColor: Animals, PinkVerified Purchase",,9165716,1,8,Public
Melissa N Clos,/gp/profile/amzn1.account.AGKYBWNDFMSJ6RK32ZON73BGKSSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,"I like it, it does a great job. I bought it for my child, the child loves it, and it has a great effect on the child",practical,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,3,Public
Bibine Cherie,/gp/profile/amzn1.account.AF35FNX4THZ5JG3FAEECVXHIRX4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,I love it,Very educational 👍,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,11584713,2,14,Public
mikechow,/gp/profile/amzn1.account.AFDDMVBC5624J2ZFANANHDK627AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,"This item is so good for kid , do not missing it. This is serious review. Thank u so much .",One amazing item for kid,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,11368486,1,9,Public
Amazon Customer,/gp/profile/amzn1.account.AEOPG5FYSZ4R5D7CKTUSSCBHSTWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,4.0 out of 5 stars,Gifted to one year old.,Good one.,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,14512809,1,10,Public
Robin Chance,/gp/profile/amzn1.account.AHNPYFMH33SXA2LIRZ262FN7J3MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews,5.0 out of 5 stars,This is an amazing learning tool for a growing toddler!! Very sturdy and educational!,Educational and sturdy,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,274804,3,11,Public
