author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Erich,/gp/profile/amzn1.account.AGHBXF5KRWKJVXWRMAZZ7NXRL7MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"This game is a classic. I played it when I was a kid, and got this to play with my 4.5 year old daughter. She regularly kicks my ass. Seriously, I don't let her win in any way, but she takes about 70% of the games from me. From a product point of view, it's an inexpensive plastic frame with some plastic chips. There's not much to it. If you treat it badly, it could break... so be careful with it. In the event it does break, there's a neat invention called ""superglue"" that could likely put it back together again. Anyhow... this is a fun game and a good value for what it is. Enjoy!",this is a fun game and a good value for what it is,Verified Purchase,One person found this helpful,1006232,16,18,Public
Brains Report,/gp/profile/amzn1.account.AGNLOY3WIKCKZN3H2CVZJO6W4U6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"Your browser does not support HTML5 video.           There are 3 PROS to the Hasbro Connect 4 Game:1. Though it’s made of plastic, it is hard plastic and seems quite durable.2. You can modify the rules to even the playing field between parents and kids.3. The pieces are bright and easy to find (we don’t believe in storing things in boxes.)The 3 CONS are:1. My preschooler is terrible at playing the standard game.2. It’s too easy for him to just “flip the board” so to speak (by shifting the bottom lever and causing the pieces to fall.)3. I have to stay on top of my Connect 4 skills so he will never be able to beat me.My four-year-old son got a $25 Amazon gift card from one of his many grandmas so we took him on a cyber shopping spree. Connect 4 was one of his picks. I had to do a little assembly once it arrived, but it only took a couple minutes. I then tried to explain to him how to play, but he didn’t really care for the rules, especially since I always go hard in the paint (and I expect him to do the same if he wants to get ahead in Trump’s America.)Well, his constantly losing and acting out took its toll. I assure you I offered him encouraging words along the way and pointed out where he should stop me. But alas, the fun just wasn’t there. So, like the government handing out our hard-earned dollars to multinational corporations, I modified the game so he would get to play twice for every single turn I took. This evened the playing field a bit.When my fingers are sore from hours of connecting, I tap out and Bucky has fun just making patterns with the pieces and board.Overall, I’d say he’s gotten his $8 of entertainment out of it in the last couple months. I give it five stars.If you have any questions, please feel free to ask. I’m here to help!",I've Modified the Game for My Four-Year-Old,Verified Purchase,7 people found this helpful,9657330,64,36,Public
Mama V,/gp/profile/amzn1.account.AFUQXTNAC6Y2REA5VUNNWVVUMANQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2020",1,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"Great game.  Easy game to learn for my 5 year-old.  Ok, sometimes I let him win but help him learn the strategy along the way.  This game has a nice box to store it in.  Tip: We sometimes set up the game inside the box end so that emptying it does not make a mess of the chips all over the table.  My cat sometimes sits in the other box end, lol.  Quick assembly before play.  A good way to pass the time instead of screen time.  Fun.",Great game,Verified Purchase,,28364,9,28,Public
TeeCee,/gp/profile/amzn1.account.AFH2T4MMJWPMWAXOZ42UG2S2WC3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2020",4,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"Wow- I just received this and the box is beat up! I cannot give this as a gift!!!  Plastic torn, box scraped and missing chunks.. plus dirt/ etc inside the plastic.. seriously?!? So - someone picked this off the shelf- thought it looked good , and shipped it out?! Wow- that’s crappy service",Beat up! not able to give as gift now  .. seriously .. Who does this?,Verified Purchase,One person found this helpful,2208324,97,50,Public
Deskafka,/gp/profile/amzn1.account.AGS2IMDRDWIMBQOP6GKIN7TXYFYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"The game chips that came with this game do not match what is shown on the box, instead of smoothe  edges these chips had uncomfortable weird wavy edges. Nothing like I expected. I have had other Connect 4 games and none had weird wavy almost jagged edges like these.",Chips are not smoothe have wavy edges.,Verified Purchase,4 people found this helpful,1243932,108,65,Public
Amber,/gp/profile/amzn1.account.AGENJWWFKTHXXMFK2K2RUZNSZPEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,3.0 out of 5 stars,"Classic game but has a few issues.  First off, when I played as a kid, I'm pretty sure the pieces were black and red not yellow and red.  Therefore this does not feel like the old school game I grew up with.  Also, the entire game is make of cheap plastic, once again not like the sturdy game pieces I remember from the original.  All and all, good game for a good price.",It's ok,Verified Purchase,5 people found this helpful,2527842,119,122,Public
Hoppie,/gp/profile/amzn1.account.AGHAHM6PHYFZTQ5A4ZZ3HSCXF5DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 22, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,My four y.o. grandson loves this game so much - we had to buy two.....one for my house and one for home to play with mom and dad.  Excellent visual learning game - teaches how to strategically place your pieces.  This kid of mine is a SHARK when it comes to games like this.  Highly recommend this game - kids don't need to be 6+ to play!,So much fun....we had to get two!,Verified Purchase,One person found this helpful,7675299,14,31,Public
C. Harrington,/gp/profile/amzn1.account.AGWG3EBRDCUXFYFD5LU4WZAFUP2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2017",1,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"This is a great product. I was a little worried that I would receive a cheap knockoff from China, but this it the real thing. Thick plastic, not easily breakable or bendable, and the chip colors will not scratch off.",Nostalgiac and well built!,Verified Purchase,16 people found this helpful,977390,,,
Susie,/gp/profile/amzn1.account.AG2F5M3YTXNWZJHZLFUK7NRQ6T3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 18, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,"Connect 4 is a classic and the kids love it, but the plastic quality/ overall durability are worse than my childhood set.  The legs wobble and checkers are thin and lightweight.  You can't dump the board without using your other hand to stabilize it.  It is slightly smaller too and the legs feel like they might break after a few dozen assemblies.  Unfortunately, this lower level of quality seems to be the case with all the classic games I've purchased over the past few years.","Much worse than the old version, still very playable and fun",Verified Purchase,,339154,114,76,Public
harmy10,/gp/profile/amzn1.account.AES4WYW3DSPYSQPHHIKCQWNM4JWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"The game arrived in perfect condition and our kids love playing it.  Connect 4 is a game of skill that children and adults have enjoyed for many years.  It is the perfect two person game, and kids through teens love the competition, whether at home, school, or family gatherings.  Kids love to keep track of their ""wins"" and holding the title of ""current champion.""",The best and favorite game for kids and adults!,Verified Purchase,One person found this helpful,1054485,409,184,Public
pigeonsalad,/gp/profile/amzn1.account.AEZXZUILTNPHQHW5N6YHWG3UHGQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,3.0 out of 5 stars,"I really like Connect 4, but I'd give this particular product three stars because it feels very flimsy. Children aren't likely to care, but I'd recommend a different set if this is the type of thing that bothers you. I've played with another set with this exact box design (which is why I purchased this), but that set was far sturdier. So perhaps I just got one made in a different country/factory, or maybe Hasbro just went with cheaper materials.",I really like Connect 4,Verified Purchase,4 people found this helpful,95999,187,212,Public
Amazon Fan,/gp/profile/amzn1.account.AGTPK3IC7QSJCY7LXYZZNVYGDQMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"We bought this for our son for Christmas as a small gift since everything else was for his Wii U or Xbox 360. We like board games, and I figured this would be a cheap, easy gift for fun that would not require too much brain power... something we could play while watching a movie or something. I was so surprised at how much you need to use strategy! I easily won the first few games I played with my son (he's 10) but he caught on quick and now he consistently beat me (it's so embarrassing!!). We play best of 5 and it usually ends with ""Good game Mommy. Better luck next time."" Who knew! Simple set-up and easy clean up.",We like board games,Verified Purchase,3 people found this helpful,12768856,293,56,Public
MommaP,/gp/profile/amzn1.account.AGUSOYGMYNTNZKRKXTIN7GLXEPWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,This was the perfect gift for my daughters family at Christmas. Their children range in age from four years old to twelve years old and this game was one that everyone could play. The excitement of seeing the pieces slide into place was fun for the younger children and then to slide the bottom to begin another game was just as fun. This game has been around for many years and is just as much fun playing with my grandchildren as it was with my children. It is the exact same game and has not been changed from years ago ~ a fun experience for us all!,"Fun, Exciting Game",Verified Purchase,4 people found this helpful,103470,59,157,Public
Lil D,/gp/profile/amzn1.account.AFU3ZKV26Y3IQBO4RBPZHMPNFR7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 29, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,1.0 out of 5 stars,"Very disappointed as the side bar broke when taken out, the whole set looks cheaply made. I bought it for a road trip but have to return it. I usually trust Hasbro product, but not this one.",Very disappointed as the side bar broke when taken out,Verified Purchase,4 people found this helpful,254121,,,
